customer_id,name,email,city,state,signup_date,customer_segment
C01163,Customer 1163,customer1163@example.com,Kolkata,West Bengal,2025-10-15,Corporate
C01164,Customer 1164,customer1164@example.com,Pune,Maharashtra,2025-01-04,Consumer
C01165,Customer 1165,customer1165@example.com,Pune,Maharashtra,2024-04-25,
C01166,Customer 1166,customer1166@example.com,Chennai,Tamil Nadu,2024-11-28,Consumer
C01167,Customer 1167,customer1167@example.com,Mumbai,Maharashtra,2026-03-24,Corporate
C01168,Customer 1168,customer1168@example.com,Ahmedabad,Gujarat,2024-05-02,Corporate
C01169,Customer 1169,customer1169@example.com,Pune,Maharashtra,2024-01-10,Consumer
C01170,Customer 1170,customer1170@example.com,Ahmedabad,Gujarat,2026-03-13,Small Business
C01171,Customer 1171,customer1171@example.com,Kolkata,West Bengal,2025-12-05,Small Business
C01172,Customer 1172,customer1172@example.com,Mumbai,Maharashtra,2025-01-15,Consumer
C01173,Customer 1173,customer1173@example.com,Pune,Maharashtra,2024-06-10,Corporate
C01174,Customer 1174,customer1174@example.com,Delhi,Delhi,2025-12-03,Small Business
C01175,Customer 1175,customer1175@example.com,Hyderabad,Telangana,2026-02-16,Small Business
C01176,Customer 1176,customer1176@example.com,Panipat,Haryana,2024-03-02,Corporate
C01177,Customer 1177,customer1177@example.com,Mumbai,Maharashtra,2025-12-19,Small Business
C01178,Customer 1178,customer1178@example.com,Delhi,Delhi,2024-05-08,Corporate
C01179,Customer 1179,customer1179@example.com,Pune,Maharashtra,2024-11-20,Small Business
C01180,Customer 1180,customer1180@example.com,Hyderabad,Telangana,2026-04-04,Corporate
C01181,Customer 1181,customer1181@example.com,Pune,Maharashtra,2024-01-22,Small Business
C01182,Customer 1182,customer1182@example.com,Chennai,Tamil Nadu,2025-01-01,Small Business
C01183,Customer 1183,customer1183@example.com,Mumbai,Maharashtra,2024-09-13,Consumer
C01184,Customer 1184,customer1184@example.com,Kolkata,West Bengal,2025-12-24,Corporate
C01185,Customer 1185,customer1185@example.com,Jaipur,Rajasthan,2024-10-28,Small Business
C01186,Customer 1186,customer1186@example.com,Kolkata,West Bengal,2024-07-13,Small Business
C01187,Customer 1187,customer1187@example.com,Mumbai,Maharashtra,2025-07-10,Corporate
C01188,Customer 1188,customer1188@example.com,Hyderabad,Telangana,2026-01-19,Corporate
C01189,Customer 1189,customer1189@example.com,Bengaluru,Karnataka,2026-06-07,Small Business
C01190,Customer 1190,customer1190@example.com,Jaipur,Rajasthan,2024-06-13,Consumer
C01191,Customer 1191,customer1191@example.com,Jaipur,Rajasthan,2024-06-07,Corporate
C01192,Customer 1192,customer1192@example.com,Bengaluru,Karnataka,2026-04-19,Corporate
C01193,Customer 1193,customer1193@example.com,Jaipur,Rajasthan,2025-01-10,Corporate
C01194,Customer 1194,customer1194@example.com,Panipat,Haryana,2026-03-05,Small Business
C01195,Customer 1195,customer1195@example.com,Jaipur,Rajasthan,2025-01-23,Small Business
C01196,Customer 1196,customer1196@example.com,Mumbai,Maharashtra,2024-01-20,Small Business
C01197,Customer 1197,customer1197@example.com,Hyderabad,Telangana,2026-03-05,Small Business
C01198,Customer 1198,customer1198@example.com,Pune,Maharashtra,2024-11-24,Small Business
C01199,Customer 1199,customer1199@example.com,Delhi,Delhi,2025-11-05,Small Business
C01200,Customer 1200,customer1200@example.com,Chennai,Tamil Nadu,2024-07-13,Small Business
C01201,Customer 1201,customer1201@example.com,Kolkata,West Bengal,2026-02-23,Small Business
C01202,Customer 1202,customer1202@example.com,Mumbai,Maharashtra,2025-09-19,Corporate
C01203,Customer 1203,customer1203@example.com,Hyderabad,Telangana,2025-02-23,Small Business
C01204,Customer 1204,customer1204@example.com,Hyderabad,Telangana,2024-04-23,Consumer
C01205,Customer 1205,customer1205@example.com,Jaipur,Rajasthan,2025-11-05,Consumer
C01206,Customer 1206,customer1206@example.com,Panipat,Haryana,2026-05-05,Consumer
C01207,Customer 1207,customer1207@example.com,Mumbai,Maharashtra,2026-06-13,Consumer
C01208,Customer 1208,customer1208@example.com,Pune,Maharashtra,2024-04-19,Corporate
C01209,Customer 1209,customer1209@example.com,Pune,Maharashtra,2024-04-11,Consumer
C01210,Customer 1210,customer1210@example.com,Ahmedabad,Gujarat,2025-10-19,Corporate
C01211,Customer 1211,customer1211@example.com,Kolkata,West Bengal,2025-06-22,Small Business
C01212,Customer 1212,customer1212@example.com,Ahmedabad,Gujarat,2024-09-19,Consumer
C01213,Customer 1213,customer1213@example.com,Hyderabad,Telangana,2024-08-14,Small Business
C01214,Customer 1214,customer1214@example.com,Delhi,Delhi,2024-01-14,Consumer
C01215,Customer 1215,customer1215@example.com,Kolkata,West Bengal,2026-05-02,Consumer
C01216,Customer 1216,customer1216@example.com,Kolkata,West Bengal,2026-03-31,Small Business
C01217,Customer 1217,customer1217@example.com,Panipat,Haryana,2025-01-04,Small Business
C01218,Customer 1218,customer1218@example.com,Chennai,Tamil Nadu,2026-04-21,Corporate
C01219,Customer 1219,customer1219@example.com,Panipat,Haryana,2026-04-23,Small Business
C01220,Customer 1220,customer1220@example.com,Bengaluru,Karnataka,2025-06-25,Consumer
C01221,Customer 1221,customer1221@example.com,Delhi,Delhi,2026-05-04,Corporate
C01222,Customer 1222,customer1222@example.com,Delhi,Delhi,2024-08-09,Small Business
C01223,Customer 1223,customer1223@example.com,Delhi,Delhi,2024-04-13,Small Business
C01224,Customer 1224,customer1224@example.com,Pune,Maharashtra,2025-06-28,Corporate
C01225,Customer 1225,customer1225@example.com,Pune,Maharashtra,2024-07-16,Small Business
C01226,Customer 1226,customer1226@example.com,Pune,Maharashtra,2025-08-06,Small Business
C01227,Customer 1227,customer1227@example.com,Mumbai,Maharashtra,2025-07-25,Small Business
C01228,Customer 1228,customer1228@example.com,Jaipur,Rajasthan,2025-03-01,Small Business
C01229,Customer 1229,customer1229@example.com,Delhi,Delhi,2026-02-23,Small Business
C01230,Customer 1230,customer1230@example.com,Ahmedabad,Gujarat,2025-01-01,Small Business
C01231,Customer 1231,customer1231@example.com,Kolkata,West Bengal,2025-12-20,Small Business
C01232,Customer 1232,customer1232@example.com,Chennai,Tamil Nadu,2024-04-16,Consumer
C01233,Customer 1233,customer1233@example.com,Mumbai,Maharashtra,2025-07-17,Corporate
C01234,Customer 1234,customer1234@example.com,Jaipur,Rajasthan,2024-12-11,Small Business
C01235,Customer 1235,customer1235@example.com,Mumbai,Maharashtra,2025-06-30,Small Business
C01236,Customer 1236,customer1236@example.com,Kolkata,West Bengal,2024-12-26,Corporate
C01237,Customer 1237,customer1237@example.com,Jaipur,Rajasthan,2024-11-28,Corporate
C01238,Customer 1238,customer1238@example.com,Chennai,Tamil Nadu,2026-02-21,Small Business
C01239,Customer 1239,customer1239@example.com,Chennai,Tamil Nadu,2026-04-25,Small Business
C01240,Customer 1240,customer1240@example.com,Hyderabad,Telangana,2025-09-15,Consumer
C01241,Customer 1241,customer1241@example.com,Ahmedabad,Gujarat,2025-07-12,Consumer
C01242,Customer 1242,customer1242@example.com,Chennai,Tamil Nadu,2026-02-23,Small Business
C01243,Customer 1243,customer1243@example.com,Bengaluru,Karnataka,2025-01-03,Corporate
C01244,Customer 1244,customer1244@example.com,Kolkata,West Bengal,2025-02-10,Consumer
C01245,Customer 1245,customer1245@example.com,Panipat,Haryana,2024-10-18,Small Business
C01246,Customer 1246,customer1246@example.com,Panipat,Haryana,2025-06-14,Consumer
C01247,Customer 1247,customer1247@example.com,Bengaluru,Karnataka,2024-01-07,Corporate
C01248,Customer 1248,customer1248@example.com,Pune,Maharashtra,2024-08-07,Corporate
C01249,Customer 1249,customer1249@example.com,Panipat,Haryana,2026-03-01,Small Business
C01250,Customer 1250,customer1250@example.com,Bengaluru,Karnataka,2025-07-20,Small Business
C01251,Customer 1251,customer1251@example.com,Jaipur,Rajasthan,2025-08-07,Small Business
C01252,Customer 1252,customer1252@example.com,Mumbai,Maharashtra,2024-04-06,Consumer
C01253,Customer 1253,customer1253@example.com,Kolkata,West Bengal,2024-12-30,Consumer
C01254,Customer 1254,customer1254@example.com,Mumbai,Maharashtra,2024-09-28,Corporate
C01255,Customer 1255,customer1255@example.com,Ahmedabad,Gujarat,2024-09-12,Consumer
C01256,Customer 1256,invalid-email-1255,Bengaluru,Karnataka,2026-04-10,Corporate
C01257,Customer 1257,customer1257@example.com,Delhi,Delhi,2025-08-07,Corporate
C01258,Customer 1258,customer1258@example.com,Ahmedabad,Gujarat,2024-08-10,Small Business
C01259,Customer 1259,customer1259@example.com,Delhi,Delhi,2026-01-10,Corporate
C01260,Customer 1260,customer1260@example.com,Kolkata,West Bengal,2024-06-26,Corporate
C01261,Customer 1261,customer1261@example.com,Ahmedabad,Gujarat,2026-04-19,Consumer
C01262,Customer 1262,,AHMEDABAD,Gujarat,2025-10-19,Corporate
C01263,Customer 1263,customer1263@example.com,Panipat,Haryana,2026-01-18,Small Business
C01264,Customer 1264,customer1264@example.com,Chennai,Tamil Nadu,2024-03-21,Consumer
C01265,Customer 1265,customer1265@example.com,Hyderabad,Telangana,2024-12-22,Corporate
C01266,Customer 1266,customer1266@example.com,Chennai,Tamil Nadu,2026-06-07,Consumer
C01267,Customer 1267,,Pune,Maharashtra,2026-02-04,Small Business
C01268,Customer 1268,customer1268@example.com,Ahmedabad,Gujarat,2024-01-12,Small Business
C01269,Customer 1269,customer1269@example.com,Chennai,Tamil Nadu,2024-02-25,Corporate
C01270,Customer 1270,customer1270@example.com,Jaipur,Rajasthan,2024-02-12,Corporate
C01271,Customer 1271,customer1271@example.com,Jaipur,Rajasthan,2025-08-01,Consumer
C01272,Customer 1272,customer1272@example.com,Hyderabad,Telangana,2025-05-29,Small Business
C01273,Customer 1273,customer1273@example.com,Pune,Maharashtra,2024-06-05,Consumer
C01274,Customer 1274,customer1274@example.com,Chennai,Tamil Nadu,2025-04-01,Small Business
C01275,Customer 1275,customer1275@example.com,Ahmedabad,Gujarat,2025-05-31,Consumer
C01276,Customer 1276,customer1276@example.com,Pune,Maharashtra,2025-03-18,Corporate
C01277,Customer 1277,customer1277@example.com,Chennai,Tamil Nadu,2024-05-31,Consumer
C01278,Customer 1278,customer1278@example.com,Hyderabad,Telangana,2024-03-25,Corporate
C01279,Customer 1279,customer1279@example.com,Ahmedabad,Gujarat,2026-02-02,Consumer
C01280,Customer 1280,customer1280@example.com,Jaipur,Rajasthan,2025-02-12,Corporate
C01281,Customer 1281,customer1281@example.com,Delhi,Delhi,2025-02-12,Small Business
C01282,Customer 1282,customer1282@example.com,Chennai,Tamil Nadu,2026-03-03,Small Business
C01283,Customer 1283,customer1283@example.com,Mumbai,Maharashtra,2026-02-19,Consumer
C01284,Customer 1284,customer1284@example.com,Kolkata,West Bengal,2025-07-26,Consumer
C01285,Customer 1285,customer1285@example.com,Kolkata,West Bengal,2025-02-08,Small Business
C01286,Customer 1286,customer1286@example.com,Ahmedabad,Gujarat,2024-07-19,Small Business
C01287,Customer 1287,customer1287@example.com,Ahmedabad,Gujarat,2026-01-23,Small Business
C01288,Customer 1288,customer1288@example.com,Pune,Maharashtra,2024-09-05,Consumer
C01289,Customer 1289,customer1289@example.com,Bengaluru,Karnataka,2026-03-06,Corporate
C01290,Customer 1290,customer1290@example.com,Hyderabad,Telangana,2025-12-02,Small Business
C01291,Customer 1291,customer1291@example.com,Delhi,Delhi,2024-04-25,Small Business
C01292,Customer 1292,customer1292@example.com,Chennai,Tamil Nadu,2025-03-09,Corporate
C01293,Customer 1293,customer1293@example.com,Hyderabad,Telangana,2024-07-14,Corporate
C01294,Customer 1294,customer1294@example.com,Hyderabad,Telangana,2025-08-31,Small Business
C01295,Customer 1295,customer1295@example.com,Panipat,Haryana,2026-02-27,Corporate
C01296,Customer 1296,customer1296@example.com,Mumbai,Maharashtra,2024-12-24,Small Business
C01297,Customer 1297,customer1297@example.com,Kolkata,West Bengal,2025-09-30,Consumer
C01298,Customer 1298,customer1298@example.com,Kolkata,West Bengal,2024-02-15,Consumer
C01299,Customer 1299,customer1299@example.com,Pune,Maharashtra,2025-12-02,Corporate
C01300,Customer 1300,customer1300@example.com,Mumbai,Maharashtra,2026-02-14,Small Business
C01301,Customer 1301,customer1301@example.com,Delhi,Delhi,2024-04-25,Small Business
C01302,Customer 1302,customer1302@example.com,Panipat,Haryana,2024-09-05,
C01303,Customer 1303,customer1303@example.com,Mumbai,Maharashtra,2026-06-08,Corporate
C01304,Customer 1304,customer1304@example.com,Panipat,Haryana,2024-12-17,Small Business
C01305,Customer 1305,customer1305@example.com,Delhi,Delhi,2024-11-08,Corporate
C01306,Customer 1306,customer1306@example.com,Kolkata,West Bengal,2024-01-24,Corporate
C01307,Customer 1307,customer1307@example.com,Pune,Maharashtra,2026-01-27,Small Business
C01308,Customer 1308,customer1308@example.com,Pune,Maharashtra,2024-07-27,Small Business
C01309,Customer 1309,customer1309@example.com,Jaipur,Rajasthan,2026-02-07,Corporate
C01310,Customer 1310,customer1310@example.com,Jaipur,Rajasthan,2025-05-09,Small Business
C01311,Customer 1311,customer1311@example.com,Mumbai,Maharashtra,2025-12-12,Small Business
C01312,Customer 1312,customer1312@example.com,Panipat,Haryana,2025-01-20,Small Business
C01313,Customer 1313,customer1313@example.com,Jaipur,Rajasthan,2024-02-14,Corporate
C01314,Customer 1314,customer1314@example.com,Mumbai,Maharashtra,2024-03-02,Corporate
C01315,Customer 1315,customer1315@example.com,Pune,Maharashtra,2026-03-19,
C01316,Customer 1316,customer1316@example.com,Ahmedabad,Gujarat,2024-10-04,Consumer
C01317,Customer 1317,customer1317@example.com,Kolkata,West Bengal,2025-11-01,Consumer
C01318,Customer 1318,customer1318@example.com,Delhi,Delhi,2025-02-01,Small Business
C01319,Customer 1319,customer1319@example.com,Bengaluru,Karnataka,2025-11-09,Small Business
C01320,Customer 1320,customer1320@example.com,Hyderabad,Telangana,2026-06-04,Consumer
C01321,Customer 1321,customer1321@example.com,Panipat,Haryana,2024-10-26,Small Business
C01322,Customer 1322,customer1322@example.com,Chennai,Tamil Nadu,2024-08-24,Corporate
C01323,Customer 1323,customer1323@example.com,Jaipur,Rajasthan,2025-12-27,Consumer
C01324,Customer 1324,customer1324@example.com,Hyderabad,Telangana,2025-05-11,Small Business
C01325,Customer 1325,,Jaipur,Rajasthan,2024-03-31,Consumer
C01326,Customer 1326,customer1326@example.com,Pune,Maharashtra,2025-05-27,Corporate
C01327,Customer 1327,customer1327@example.com,Jaipur,Rajasthan,2025-12-30,Consumer
C01328,Customer 1328,customer1328@example.com,Panipat,Haryana,2024-09-10,Small Business
C01329,Customer 1329,customer1329@example.com,Bengaluru,Karnataka,2024-12-07,Corporate
C01330,Customer 1330,customer1330@example.com,Chennai,Tamil Nadu,2026-02-01,Consumer
C01331,Customer 1331,customer1331@example.com,Panipat,Haryana,2024-12-21,Small Business
C01332,Customer 1332,customer1332@example.com,Hyderabad,Telangana,2024-12-29,Small Business
C01333,Customer 1333,customer1333@example.com,Bengaluru,Karnataka,2024-08-29,Small Business
C01334,Customer 1334,customer1334@example.com,Bengaluru,Karnataka,2026-04-11,Consumer
C01335,Customer 1335,customer1335@example.com,Bengaluru,Karnataka,2026-06-18,Corporate
C01336,Customer 1336,customer1336@example.com,Panipat,Haryana,2025-07-22,Corporate
C01337,Customer 1337,customer1337@example.com,Pune,Maharashtra,2024-06-04,Corporate
C01338,Customer 1338,customer1338@example.com,Chennai,Tamil Nadu,2025-11-03,Consumer
C01339,Customer 1339,customer1339@example.com,Delhi,Delhi,2026-01-17,Corporate
C01340,Customer 1340,customer1340@example.com,Jaipur,Rajasthan,2025-11-25,Small Business
C01341,Customer 1341,customer1341@example.com,Pune,Maharashtra,2025-03-03,Consumer
C01342,Customer 1342,customer1342@example.com,Ahmedabad,Gujarat,2024-06-05,Corporate
C01343,Customer 1343,customer1343@example.com,Bengaluru,Karnataka,2025-09-11,Corporate
C01344,Customer 1344,customer1344@example.com,Kolkata,West Bengal,2025-07-09,Consumer
C01345,Customer 1345,customer1345@example.com,Pune,Maharashtra,2025-10-30,Consumer
C01346,Customer 1346,customer1346@example.com,Ahmedabad,Gujarat,2025-07-08,Small Business
C01347,Customer 1347,customer1347@example.com,Pune,Maharashtra,2026-06-02,Consumer
C01348,Customer 1348,customer1348@example.com,Bengaluru,Karnataka,2025-12-06,Small Business
C01349,Customer 1349,customer1349@example.com,Jaipur,Rajasthan,2024-05-18,Corporate
C01350,Customer 1350,customer1350@example.com,Mumbai,Maharashtra,2025-11-02,Small Business
C01351,Customer 1351,customer1351@example.com,Mumbai,Maharashtra,2024-11-21,Consumer
C01352,Customer 1352,customer1352@example.com,Jaipur,Rajasthan,2025-06-29,Small Business
C01353,Customer 1353,customer1353@example.com,Delhi,Delhi,2024-07-07,Corporate
C01354,Customer 1354,customer1354@example.com,Mumbai,Maharashtra,2026-01-14,Consumer
C01355,Customer 1355,customer1355@example.com,Hyderabad,Telangana,2025-02-27,Corporate
C01356,Customer 1356,customer1356@example.com,Bengaluru,Karnataka,2025-03-29,Small Business
C01357,Customer 1357,customer1357@example.com,Bengaluru,Karnataka,2024-06-04,Consumer
C01358,Customer 1358,customer1358@example.com,Delhi,Delhi,2024-05-14,Consumer
C01359,Customer 1359,customer1359@example.com,Panipat,Haryana,2026-02-19,Small Business
C01360,Customer 1360,customer1360@example.com,Ahmedabad,Gujarat,2024-09-30,Small Business
C01361,Customer 1361,customer1361@example.com,Ahmedabad,Gujarat,2025-09-19,Consumer
C01362,Customer 1362,customer1362@example.com,Ahmedabad,Gujarat,2024-08-25,Consumer
C01363,Customer 1363,customer1363@example.com,Panipat,Haryana,2025-01-02,Consumer
C01364,Customer 1364,customer1364@example.com,Kolkata,West Bengal,2024-05-17,Small Business
C01365,Customer 1365,customer1365@example.com,Ahmedabad,Gujarat,2025-04-25,Small Business
C01366,Customer 1366,customer1366@example.com,Hyderabad,Telangana,2024-07-07,Corporate
